Year,Decimal_Day,Hour,HILat,HILon,BR_RTN,BT_RTN,BN_RTN,Field Magn. Avg,Bulk Flow Speed,THETA,PHI,ION_Density,Temp
2017,259,1,7.2,276.3,2.4,-5.2,0.5,6.8,688,1.2,2,3.8,239568
2017,259,2,7.2,276.3,4.6,-3.3,0.1,6.7,661,1.9,0.6,3.9,200278
2017,259,3,7.2,276.3,5,-3.8,-0.6,7,656,2.1,1.2,3.6,180712
2017,259,4,7.2,276.4,5.8,0,-3.4,7.8,654,3.5,-2,4.1,185404
2017,259,5,7.2,276.4,5.3,2.2,-1.1,7,647,2.3,-3.7,4.2,190232
2017,259,6,7.2,276.5,3.9,0.5,2.3,5.5,664,-1,-1.6,3.1,185500
2017,259,7,7.2,276.5,3.4,1.7,1.7,4.7,678,-1.5,-2.4,2.8,199494
2017,259,8,7.2,276.5,3,-0.7,-1.5,4.9,680,1.3,-0.3,2.9,209903
2017,259,9,7.2,276.6,3.1,-0.7,3.1,5.2,678,-2.7,-0.6,2.9,183618
2017,259,10,7.2,276.6,3.9,1.7,2.1,5.3,661,-2.1,-2.7,2.9,160851
2017,259,11,7.2,276.7,3.9,-3.8,1,5.9,645,-1.3,2.9,2.5,144136
2017,259,12,7.2,276.7,2.9,-4,0.4,5.6,666,-0.4,2,2.2,176990
2017,259,13,7.2,276.8,3,-3.2,-0.5,5.1,691,0.8,0.4,2.7,239483
2017,259,14,7.2,276.8,3.1,-1.2,0.9,4.7,699,0.2,-1.8,2.8,251756
2017,259,15,7.2,276.8,2.3,-0.7,-2,4.3,705,2.1,-1.6,2.8,269854
2017,259,16,7.2,276.9,1,-1.9,-1.7,4.4,716,2.1,-1.1,2.6,247522
2017,259,17,7.2,276.9,0.2,-2.7,-0.6,3.9,707,1.2,0.4,2.6,245960
2017,259,18,7.2,277,3.5,-0.3,1,4.6,665,-0.4,-0.8,2.8,185437
2017,259,19,7.2,277,3.1,1.1,0.2,4.4,669,-0.1,-2.8,2.7,204501
2017,259,20,7.2,277,2.9,0,2.3,4.5,672,-1.6,-1.8,2.5,213010
2017,259,21,7.2,277.1,2.5,0.5,0.5,3.7,680,0,-2,2.7,251466
2017,259,22,7.2,277.1,1.6,0.3,0.1,3.7,686,-0.1,-2,2.6,240672
2017,259,23,7.2,277.2,1.9,-1.7,0.1,3.6,682,-0.1,-0.5,2.6,231937
2017,260,0,7.2,277.2,2.6,-0.1,-1.4,3.5,675,1,-1.8,2.5,194230
2017,260,1,7.2,277.2,2.8,0,1.8,3.7,669,-2.2,-1.8,2.2,153747
2017,260,2,7.2,277.3,2.3,-2.9,0.5,4.2,660,-1,1.8,2,149352
2017,260,3,7.2,277.3,2.1,-2.3,-0.5,3.8,653,-0.5,1.3,2.3,195275
2017,260,4,7.2,277.4,2.8,-1,1.1,4.1,657,-0.7,-0.1,2.8,161833
2017,260,5,7.2,277.4,3.1,-0.8,0.9,4,652,-1,-0.4,2.8,151885
2017,260,6,7.2,277.5,2.9,0.7,-1,3.8,651,0.2,0,3.4,152481
2017,260,7,7.2,277.5,2.5,2.3,1.3,4.2,652,-0.9,-1.4,3.3,197947
2017,260,8,7.2,277.5,3.8,0.4,0.8,4.1,641,0,-1,3.8,207161
2017,260,9,7.2,277.6,2.9,0.8,1.6,4.1,639,-0.6,-0.4,3.7,191334
2017,260,10,7.2,277.6,3,-1.3,2,4.4,634,-1.2,0.5,3.7,188123
2017,260,11,7.2,277.7,1.1,-3.8,0.4,5,653,-0.8,1.8,3,159746
2017,260,12,7.2,277.7,0.4,-4,-0.9,5.5,655,0.1,2,3,155974
2017,260,13,7.2,277.7,0.7,-4.5,-0.1,5.2,653,-0.2,2.7,3.3,161598
2017,260,14,7.2,277.8,1.4,-3.9,-0.1,5.4,649,0.3,1.8,3.3,160011
2017,260,15,7.2,277.8,0.8,-4.5,-1,5.6,642,0.8,2.4,3.4,150465
2017,260,16,7.2,277.9,3,-4.3,-0.4,5.7,633,1.8,2.3,3.8,177316
2017,260,17,7.2,277.9,4.3,-3.1,1.9,6.2,624,0.5,1.6,3.5,147450
2017,260,18,7.2,277.9,4.9,-1.3,2.2,6,624,1,-0.4,4,168928
2017,260,19,7.2,278,2.9,-1.1,4.5,6.3,638,-0.6,0.4,3.5,181296
2017,260,20,7.2,278,4.2,1,4.7,6.6,617,-1.8,-0.9,3.2,137757
2017,260,21,7.2,278.1,4,1.8,4.3,6.6,625,-0.1,-1.1,3.2,154962
2017,260,22,7.2,278.1,5.1,-0.2,3.4,6.4,617,0.2,-1.3,3.6,170809
2017,260,23,7.2,278.1,2.3,-2.4,2.4,5.6,638,1,0.1,3.8,222315
2017,261,0,7.2,278.2,4,-1.9,1.2,6,622,1.1,-0.1,4,210949
2017,261,1,7.2,278.2,2,-3.3,0.1,5.4,654,2,-0.4,4,229985
2017,261,2,7.2,278.3,0.4,-3.2,-0.3,4.3,670,1.8,0,3.5,240549
2017,261,3,7.2,278.3,3.7,-0.1,0.7,4.1,651,1.2,-1.2,3.5,229836
2017,261,4,7.2,278.4,4.1,-0.1,1.7,4.6,638,0.2,-0.8,3.4,208389
2017,261,5,7.2,278.4,3,-2.2,0.3,4.8,631,0.4,1.6,3.1,191900
2017,261,6,7.2,278.4,-0.4,-2.9,-2,4.9,652,1.3,1.3,3.5,147558
2017,261,7,7.2,278.5,1.1,-3.4,-2,5.3,639,0.9,0.4,4.1,193757
2017,261,8,7.2,278.5,2.5,-1.2,2.4,5.1,632,-0.4,-0.9,4.1,204728
2017,261,9,7.2,278.6,1.8,-2.5,0.9,4.7,638,0.3,-0.9,3.7,218408
2017,261,10,7.2,278.6,-0.1,-3.5,-0.5,4.3,651,0.2,0.2,2.6,168370
2017,261,11,7.2,278.6,-2.8,-1.8,0.5,4,676,-1.8,0,2.2,138100
2017,261,12,7.2,278.7,-2.4,-0.2,-1.2,2.9,668,-0.8,-0.8,2.3,143081
2017,261,13,7.2,278.7,1.1,-1.9,-0.6,3.1,630,-0.5,0.8,2.2,126070
2017,261,14,7.2,278.8,-1.1,-2.5,1.2,3.8,591,-1.4,2.2,2.1,109173
2017,261,15,7.2,278.8,2.9,-0.1,-0.3,3.2,594,-1,0.9,2.7,153854
2017,261,16,7.2,278.8,-2.6,-1.4,-0.4,3.5,606,-0.3,0.9,2.9,115265
2017,261,17,7.2,278.9,0.3,0.2,-0.5,2.7,585,-0.4,-0.2,3,144629
2017,261,18,7.2,278.9,3.7,0.3,0.5,3.8,576,-0.2,1.3,3.1,118669
2017,261,19,7.2,279,3.1,-1.1,1.4,3.7,573,-1.1,1.7,2.8,130211
2017,261,20,7.2,279,2.7,-0.7,-1.2,3.3,567,0.3,3.2,2.8,146493
2017,261,21,7.2,279,2.1,-1,1,2.9,560,-0.9,1.4,2.6,135237
2017,261,22,7.2,279.1,2.6,-2.1,-0.3,3.4,555,-1,2,2.5,132744
2017,261,23,7.2,279.1,2.5,-1.6,-1.1,3.5,550,-0.2,1.9,2.5,111098
2017,262,0,7.2,279.2,2.7,-2,-0.8,3.6,545,-0.7,1.7,2.7,107743
2017,262,1,7.2,279.2,3,-0.8,-0.6,3.3,541,-0.7,1.2,3,101653
2017,262,2,7.2,279.3,3.1,-0.2,0.4,3.2,537,-1.1,0.8,3,115115
2017,262,3,7.2,279.3,2.4,1.2,0.5,3.2,530,-1.8,0.6,3,99145
2017,262,4,7.2,279.3,3.2,0.5,-0.1,3.3,523,-1.1,0.7,3.6,90974
2017,262,5,7.2,279.4,3.5,-0.2,0.7,4.2,522,-1.6,0.2,2.6,80994
2017,262,6,7.2,279.4,4.4,-0.6,0.8,4.5,513,-1.6,0.4,2.2,75653
2017,262,7,7.2,279.5,3.7,0.4,1.6,4.2,514,-1.7,0.1,2.6,86397
2017,262,8,7.2,279.5,2.7,2.3,-0.9,3.9,515,-0.5,-0.5,2.8,97391
2017,262,9,7.2,279.5,3.2,0.3,-1.5,4,509,0.6,0.7,3.1,96967
2017,262,10,7.1,279.6,2.2,-3.1,-0.6,4.1,518,-0.3,2.7,2.5,100032
2017,262,11,7.1,279.6,4,-1.7,0.9,4.6,508,-0.4,1.1,2.4,88812
2017,262,12,7.1,279.7,3.7,-1.9,0.8,4.5,503,-0.4,1.9,2.4,82775
2017,262,13,7.1,279.7,3.9,-2.1,1,4.6,502,-0.3,1.5,2.1,90088
2017,262,14,7.1,279.7,3.6,-1.5,1.6,4.6,504,-1.7,0.8,2.8,75244
2017,262,15,7.1,279.8,3,-1.8,1.6,4.5,505,-2.2,0.9,2.8,69706
2017,262,16,7.1,279.8,2.6,-3,0.4,4.4,505,-0.9,1.9,3,67936
2017,262,17,7.1,279.9,3.8,-0.7,-0.3,4.3,485,-0.5,-0.6,2.7,54875
2017,262,18,7.1,279.9,0.3,-2.5,-0.9,4.2,516,0.4,1.5,2.8,55726
2017,262,19,7.1,280,1.7,-1.2,-1.4,4,499,0.6,0.4,2.5,50635
2017,262,20,7.1,280,1.6,-2.3,-2.7,4.1,498,1.6,1.6,2.3,45399
2017,262,21,7.1,280,1.9,-2.4,-2.2,3.9,495,1.3,1.7,2.3,46627
2017,262,22,7.1,280.1,2,-1.2,-1.5,3.9,495,0.4,0.4,2.6,63779
2017,262,23,7.1,280.1,2,-3.1,-0.9,4,495,-0.2,3.1,2.3,45918
2017,263,0,7.1,280.2,0.5,-3.3,-1.6,4.2,501,0.2,2.4,2.3,47425
2017,263,1,7.1,280.2,1.4,-3,-0.7,4.2,488,-0.8,1.7,2.6,49680
2017,263,2,7.1,280.2,2.4,-2.3,-1.5,4,480,0.3,1,2.9,65511
2017,263,3,7.1,280.3,3.1,-0.4,0,4,470,-1,-0.9,3,75899
2017,263,4,7.1,280.3,1.7,-1.7,-0.3,4,477,-1,0.5,2.8,69638
2017,263,5,7.1,280.4,1.7,-3.3,0.3,4.1,478,-2.7,1.6,2.8,64271
2017,263,6,7.1,280.4,3.6,0,-0.6,4.2,467,-1.5,-1.1,3.2,76565
2017,263,7,7.1,280.4,3.5,-2.3,-0.1,4.6,468,-1.8,1.7,2.8,90004
2017,263,8,7.1,280.5,3.9,-1.9,-0.8,4.6,462,-0.1,1.7,2.8,94846
2017,263,9,7.1,280.5,4.3,-0.5,-0.8,4.7,469,0,-0.3,4,86596
2017,263,10,7.1,280.6,4.4,-1.9,-0.9,5.3,471,-0.1,1.6,4.2,83474
2017,263,11,7.1,280.6,4.3,-2,-1.2,5.2,464,0.5,3,4.3,74950
2017,263,12,7.1,280.6,4.6,-1.7,-0.7,5,454,0.5,2.2,4.9,56698
2017,263,13,7.1,280.7,4.5,-1.8,-0.2,5,452,0.2,1.8,5.3,54831
2017,263,14,7.1,280.7,4.7,-0.7,0.9,5,446,0.1,1.3,5.3,57000
2017,263,15,7.1,280.8,4.8,0.2,1.1,5.1,441,0.2,-0.4,5.2,65580
2017,263,16,7.1,280.8,5,0.1,0.5,5.2,437,0.7,-0.3,5,74505
2017,263,17,7.1,280.9,4.2,-1.9,0.9,5.3,434,-0.1,0.7,4.6,64316
2017,263,18,7.1,280.9,2.1,-4.5,0.2,5.3,454,0.7,3,4.8,66480
2017,263,19,7.1,280.9,3.1,-3.6,2.3,5.7,449,-0.2,1.6,5.8,73017
2017,263,20,7.1,281,2.9,-2.6,4.4,6,452,-1.5,1.1,6,66923
2017,263,21,7.1,281,3.8,0.2,4.1,6,439,-1.7,-0.3,5.6,62249
2017,263,22,7.1,281.1,3.1,0.4,3.1,4.8,436,-0.5,-1.3,6,95902
2017,263,23,7.1,281.1,2.8,1.4,0,4,433,0.7,-3,6,110868
2017,264,0,7.1,281.1,3.4,0,-0.8,3.7,426,2.1,-2.9,5.4,103343
2017,264,1,7.1,281.2,3.4,-0.8,0.9,4.1,433,-0.8,-2.5,4.9,91050
2017,264,2,7.1,281.2,3.4,-1.9,0.4,4,443,0.9,-1.8,4.3,91791
2017,264,3,7.1,281.3,2.5,-2.6,0.1,3.9,448,0.9,-1.3,3.8,105110
2017,264,4,7.1,281.3,2.8,-2.2,0.9,3.7,439,-0.7,-1.8,3.9,114399
2017,264,5,7.1,281.3,2.7,-2.1,-0.8,3.6,437,0.6,-2.3,3.7,115610
2017,264,6,7.1,281.4,2.2,-1.7,-1.7,3.5,437,1.4,-1.9,3.5,75520
2017,264,7,7.1,281.4,2.1,-1.4,-1.8,3.5,427,1.8,-1.6,3.8,64250
2017,264,8,7.1,281.5,2.3,-0.9,-1.7,3.6,420,2.2,-1.8,4.1,76341
2017,264,9,7.1,281.5,2.5,-0.5,-1,3.4,415,1.6,-2.1,4.4,73151
2017,264,10,7.1,281.6,2,-0.2,-1,3.2,412,1.9,-2.5,4.3,66753
2017,264,11,7.1,281.6,1.9,-1.3,0.8,3.5,411,0.2,-1.1,4.3,68682
2017,264,12,7.1,281.6,3.4,-0.3,-0.2,3.6,400,1.5,-1.3,4.4,71952
2017,264,13,7.1,281.7,1.5,-2.5,-1,3.6,408,2.1,1,4,55396
2017,264,14,7.1,281.7,3,-1.1,-0.8,3.8,396,2.2,0,4.1,45350
2017,264,15,7.1,281.8,3.8,-0.3,-0.2,3.9,388,1.5,-1.1,4.6,48029
2017,264,16,7.1,281.8,3.3,-1.1,0.9,3.8,387,0.6,-1.1,4.6,55585
2017,264,17,7.1,281.8,2.7,-2.6,1.3,4.2,390,-0.1,-0.4,4.9,59392
2017,264,18,7.1,281.9,2.4,-3,-2.4,4.7,390,1.7,-0.4,5.3,58330
2017,264,19,7.1,281.9,0.8,-3.8,-1.1,4.3,398,1.3,1.7,4.7,47059
2017,264,20,7.1,282,-1.5,-2.9,-2.1,4.2,405,1.6,0.8,4.6,50608
2017,264,21,7.1,282,-1.5,-3.3,-1.3,4.5,401,1.1,0.7,4.1,53202
2017,264,22,7.1,282,2.1,-4.6,0.2,5.2,398,1.2,1,3.2,59234
2017,264,23,7.1,282.1,3.9,-3.7,1.5,5.5,399,1.1,-1.9,2.1,75875
2017,265,0,7.1,282.1,4.1,-3,1.1,5.3,390,0.5,-0.3,2.8,87041
2017,265,1,7.1,282.2,5,-2.3,1.1,5.6,392,-0.2,-0.6,2.4,104207
2017,265,2,7.1,282.2,5,-2.4,1.3,5.7,388,-0.1,-0.5,2.4,101047
2017,265,3,7.1,282.2,4.4,-2.6,0.9,5.1,387,0.3,-0.6,2.5,79366
2017,265,4,7.1,282.3,2.1,-3.1,0.2,4.1,364,-0.2,1.6,4.3,58062
2017,265,5,7.1,282.3,2.9,-2.1,0.1,4,352,-0.1,2.4,4.5,49073
2017,265,6,7.1,282.4,1.8,-3.2,-1.2,4.1,360,0.6,1.9,4.2,44971
2017,265,7,7.1,282.4,3.1,-2.6,0.5,4.2,355,-0.3,2.3,4.7,59862
2017,265,8,7.1,282.5,3.7,-1.1,1.7,4.3,350,-1.3,1.2,4.7,49959
2017,265,9,7.1,282.5,2.9,-0.4,2.3,3.9,361,-0.8,0.4,6,63325
2017,265,10,7.1,282.5,3.5,-0.4,0.6,3.7,357,0.6,0.4,6.6,73189
2017,265,11,7.1,282.6,3.6,-0.3,-0.5,3.9,352,0.9,1,6.1,50714
2017,265,12,7.1,282.6,3.1,-2.8,0.1,4.3,348,0.5,3.3,5.6,41365
2017,265,13,7.1,282.7,3,-3.1,1.6,4.7,346,-0.6,4.4,5.9,27588
2017,265,14,7.1,282.7,2.6,-4.1,0.5,4.8,345,-0.2,4.9,6,26618
2017,265,15,7.1,282.7,0.9,-2.5,-0.4,4.7,350,0.5,4.8,7.5,39233
2017,265,16,7.1,282.8,0.8,-3.4,-2.9,4.8,354,1.3,3.9,7,31990
2017,265,17,7.1,282.8,-0.9,-1.5,-4,5.2,362,2.3,2.7,7,33198
2017,265,18,7.1,282.9,1.2,-4.7,-1.5,5.6,354,1.5,5.4,7.8,37894
2017,265,19,7.1,282.9,0.7,-1.7,-2.4,5.2,353,0.4,3.2,6.9,45029
2017,265,20,7.1,282.9,-1.4,0.7,-3.2,4.8,368,-0.5,0.1,6.4,43731
2017,265,21,7.1,283,1,-0.3,0.6,3.8,366,0.2,-0.3,6.8,73715
2017,265,22,7.1,283,2,-0.2,2.3,4.1,358,-1,1.5,6.2,78744
2017,265,23,7.1,283.1,2.1,-2.2,0.3,3.5,360,0.6,2.2,6.5,81736
2017,266,0,7.1,283.1,3.2,-1.7,1.7,4.5,356,-0.4,1.4,5.8,78878
2017,266,1,7.1,283.2,3.7,-0.5,2,4.6,355,-1.6,0.4,5.5,72635
2017,266,2,7.1,283.2,2.6,-2.2,2,4.8,360,-1,0.9,5.5,71074
2017,266,3,7.1,283.2,2.7,-2.7,-1.8,4.3,362,-2.4,-1.4,5.8,78978
2017,266,4,7.1,283.3,1.8,-1.5,-2.5,3.8,367,1.3,-1.2,5.7,80828
2017,266,5,7.1,283.3,2.9,-2.6,-2,4.5,366,0.8,0.2,5.6,82900
2017,266,6,7.1,283.4,2.3,-3.6,0,4.6,368,0,0.7,5.5,81309
2017,266,7,7.1,283.4,2.1,-2.9,-1.7,4.3,368,1.2,0.1,5.5,78279
2017,266,8,7.1,283.4,1.6,2,-0.5,4.1,373,0.3,-2.3,5.3,66354
2017,266,9,7.1,283.5,0.1,4.1,-1.1,4.4,383,0.7,-3.1,5.2,55004
2017,266,10,7.1,283.5,-0.3,4,-1.1,4.3,383,0.8,-3,5.5,55532
2017,266,11,7,283.6,-0.4,0.5,-1.5,2.9,378,0.8,-1.4,6,79531
2017,266,12,7,283.6,2.8,1.5,-0.7,3.5,365,1,-2.1,6.3,96713
2017,266,13,7,283.6,3.1,2.9,-0.6,4.5,362,0.8,-2.9,6.3,83317
2017,266,14,7,283.7,2,2.5,-0.5,3.6,364,1.2,-2.6,6.1,76713
2017,266,15,7,283.7,2.4,0.2,-1.5,3.2,359,2.3,-0.3,6.1,84898
2017,266,16,7,283.8,2.7,-0.7,-1.2,3.7,353,2,-0.2,6.3,77751
2017,266,17,7,283.8,3.1,-0.6,0.1,3.9,351,0.6,-0.7,6.7,73748
2017,266,18,7,283.8,1,-2.4,-2.4,3.7,358,2.1,0.7,6.7,63120
2017,266,19,7,283.9,0.7,-3,-1.5,4,358,1.5,1,6.8,55170
2017,266,20,7,283.9,2.2,-2.7,-0.8,3.8,348,0.8,1.3,7.1,70601
2017,266,21,7,284,2.2,-0.8,-1.7,3.5,347,2.1,-0.5,7.3,74787
2017,266,22,7,284,2.8,-1.2,-0.8,3.4,344,1.2,0.5,7.6,86976
2017,266,23,7,284.1,3.1,0.4,-2.2,4.2,345,1.2,-0.8,7.9,49319
2017,267,0,7,284.1,3.5,-2.4,-0.5,4.4,342,1.4,0.3,8.4,57930
2017,267,1,7,284.1,4.1,-1.9,0.4,4.7,336,0,1.3,8.8,72217
2017,267,2,7,284.2,3.3,-2.9,0.7,4.7,340,0.6,1.2,7.4,52802
2017,267,3,7,284.2,4,-2.8,-0.6,5,340,0.7,2,7.7,56486
2017,267,4,7,284.3,3.1,-3.3,1.7,5,338,0.4,2.9,7.9,41621
2017,267,5,7,284.3,3.4,-3.4,1.5,5.1,336,1,2.4,7.8,37735
2017,267,6,7,284.3,1.9,-3.3,3.2,5,339,0.8,2.2,8,27851
2017,267,7,7,284.4,1.8,-3.4,2.8,5,337,1,2.7,8.6,25847
2017,267,8,7,284.4,1.7,-1.7,2.2,4.8,333,1,2.6,10.3,34959
2017,267,9,7,284.5,3.6,-2.6,2.8,5.8,331,0.7,2,10.8,38534
2017,267,10,7,284.5,1.2,-3.7,2.3,5.1,336,0.7,3.3,12.8,38288
2017,267,11,7,284.5,1.3,-4.1,2.2,5.9,344,2.8,3.5,14.9,33817
2017,267,12,7,284.6,2.8,-4.8,1,5.9,336,3.3,4.4,15.4,30694
2017,267,13,7,284.6,-0.3,-4.5,0.3,5,336,3.6,3.7,16,29034
2017,267,14,7,284.7,-1.5,-3.4,-1,6,336,4.3,3.1,15.8,27917
2017,267,15,7,284.7,2.9,-2,4.7,6,327,2.1,2.9,19.1,29421
2017,267,16,7,284.8,1.7,-3.7,4.4,6.3,334,1.4,3.5,24.4,27422
2017,267,17,7,284.8,3.4,-3,3.5,6.2,333,1.9,3.5,30.1,30338
2017,267,18,7,284.8,4.2,-4.6,0.7,6.6,327,3.7,3.6,29.1,29151
2017,267,19,7,284.9,3.7,-3.7,-2.8,6.3,328,5.7,4.1,28.3,27166
2017,267,20,7,284.9,0.9,0.7,-0.7,4.7,332,5.7,3.1,35.3,23571
2017,267,21,7,285,-1.1,0.4,3.5,4.1,330,6.5,3.2,36.5,21803
2017,267,22,7,285,-2.4,2.9,2.8,6,333,6.2,1,24.7,40456
2017,267,23,7,285,0.2,4.9,-6.3,9.7,350,4,-1,9.5,64351
2017,268,0,7,285.1,-2,4.3,2,5.7,368,3.9,-7.6,6.2,219988
2017,268,1,7,285.1,-1.9,6.4,-2.8,7.6,367,4,-6.5,4.4,126002
2017,268,2,7,285.2,0.2,4.6,-3.5,6,379,0.3,-5.6,6.4,92471
2017,268,3,7,285.2,0,1.4,-1.8,4.2,369,1.2,-4.5,7.6,81337
2017,268,4,7,285.2,0.6,0.8,-1.1,3.8,368,0,-3.9,6.6,68541
2017,268,5,7,285.3,0.9,2.1,-1.1,4.3,390,-2.2,-2.6,4.8,62959
2017,268,6,7,285.3,-3.8,1.1,2.2,4.6,382,-0.9,-4.1,3.7,72896
2017,268,7,7,285.4,-2.5,2.7,0.6,4.1,380,-0.8,-5,3.6,83365
2017,268,8,7,285.4,-3.6,1.9,1,4.2,396,-1.6,-5.4,2.8,89770
2017,268,9,7,285.5,-3,2.2,0.5,4,391,-0.7,-5.8,3.1,71451
2017,268,10,7,285.5,-1.9,2.3,1,3.3,381,-0.3,-4.6,3.4,71358
2017,268,11,7,285.5,-1.4,2,-0.5,2.9,378,-1.5,-3.7,3.1,59124
2017,268,12,7,285.6,-0.2,2.5,-0.1,3,372,-0.6,-1.5,3.4,43349
2017,268,13,7,285.6,-0.3,2,-1,2.9,369,-1.4,-1.3,3.4,44538
2017,268,14,7,285.7,-0.2,2,-1,2.9,374,-1,-1.8,3,42356
2017,268,15,7,285.7,0.1,2.2,-1.1,2.6,379,-0.9,-0.9,2.9,38595
2017,268,16,7,285.7,-1.4,1.8,-1.1,2.5,360,-1.2,-1.5,3.2,40478
2017,268,17,7,285.8,-1.6,1.6,-1.3,2.6,350,-2,-1.1,3.3,30565
2017,268,18,7,285.8,-0.8,2.3,-0.9,2.6,345,-2.7,-1.6,4.3,21310
2017,268,19,7,285.9,0.6,2,-0.2,2.3,345,-3.2,-1.4,5,21204
2017,268,20,7,285.9,0.5,1.8,-1.4,2.4,345,-3.5,-1.3,5.4,21469
2017,268,21,7,285.9,1.9,0.3,-1.5,2.5,345,-4.3,-1.2,5.9,26892
2017,268,22,7,286,-0.8,1.2,-0.8,2.1,343,-2.5,-1.9,7.7,20927
2017,268,23,7,286,-1.3,1,0.4,1.8,340,-2.6,-1.1,8.1,17724
2017,269,0,7,286.1,-0.3,1.4,-0.4,1.7,340,-2.8,-1,9.2,14459
2017,269,1,7,286.1,-0.6,1.7,-0.3,1.9,339,-2.6,-1.3,10,15261
2017,269,2,7,286.2,0,0.7,0.2,2.8,335,-2.7,0.3,8.4,16413
2017,269,3,7,286.2,1,-0.9,0.2,2.3,333,-1.8,-0.6,9.4,21580
2017,269,4,7,286.2,2.6,0.8,0.9,3.2,326,-1.7,-1.3,8.8,22103
2017,269,5,7,286.3,3.1,-0.3,-0.7,3.3,316,0,-1.1,8.3,21004
2017,269,6,7,286.3,2.7,-1,-1.1,3.1,319,0.2,-0.5,8.1,16872
2017,269,7,7,286.4,2.8,-1.2,-1,3.2,314,-0.7,-1.1,7.4,15940
2017,269,8,7,286.4,0.9,-0.6,0,2.3,319,-1.5,-1.1,8.2,19705
2017,269,9,7,286.4,-1.6,1.4,1,2.5,321,-1.4,-1,7.3,26560
2017,269,10,7,286.5,-1.3,0.9,0.7,1.9,319,-1.7,-0.7,7.8,21329
2017,269,11,7,286.5,1.1,-0.5,-0.2,1.3,318,-2.3,-0.8,9.9,13173
2017,269,12,7,286.6,-0.1,0.4,-0.1,0.7,315,-2,0.1,10.2,13056
2017,269,13,7,286.6,-0.4,0.5,0.1,0.6,316,-2,0.4,10.9,11597
2017,269,14,6.9,286.6,-0.1,0.4,0.3,0.5,318,-1.9,0.3,11.9,12407
2017,269,15,6.9,286.7,-0.9,1.7,-0.9,2.3,316,-2.3,1.4,10.9,15604
2017,269,16,6.9,286.7,-0.9,2.4,0.4,3,317,-0.8,1.7,10.4,17243
2017,269,17,6.9,286.8,-1.8,1.3,1.9,3.1,311,0.6,0.9,10.3,18926
2017,269,18,6.9,286.8,-0.3,3,-0.4,3.4,318,-1.1,2.1,10.7,17118
2017,269,19,6.9,286.9,-1.8,2.7,2.1,4.2,312,0.6,1.3,11.3,16555
2017,269,20,6.9,286.9,-1.9,-0.5,3.2,4,310,1.4,-0.3,12,17949
2017,269,21,6.9,286.9,-1.1,-0.8,3.8,4.2,315,0.8,0,12.3,20358
2017,269,22,6.9,287,-1.6,-3.4,2.4,4.7,312,1.1,-1.7,12.2,18116
2017,269,23,6.9,287,-1.6,-3.1,0.3,4,315,-0.1,-1,11.3,23000
2017,270,0,6.9,287.1,-2.5,-5.4,-4.1,7.6,342,-4.2,1.9,19.5,51632
2017,270,1,6.9,287.1,-3.8,-3.4,5.6,8.9,338,0.6,1.3,23.2,58537
2017,270,2,6.9,287.1,-2.9,3.4,6.1,7.8,331,-0.3,4.5,19.9,44708
2017,270,3,6.9,287.2,-2,5.1,5.2,8,340,-3.7,7.3,22.1,42499
2017,270,4,6.9,287.2,-5.1,5.4,-0.9,8.6,347,-4.9,9.1,29.4,64174
2017,270,5,6.9,287.3,-5.1,6.9,-0.8,10,357,-4.8,10.2,42.7,39445
2017,270,6,6.9,287.3,1.2,-2.5,-1.2,8.4,357,-5.2,10,51.7,29062
2017,270,7,6.9,287.3,5.4,-9.1,-7.3,13.9,362,-6.6,10.4,43.3,39513
2017,270,8,6.9,287.4,8.1,-3.6,0.7,12.2,421,-5,3,18.5,167956
2017,270,9,6.9,287.4,5.5,-4.4,1.6,9.6,512,-6.3,-8.4,11.6,405208
2017,270,10,6.9,287.5,-0.3,1.8,0.3,5.9,538,-3.9,-7.3,8.9,426614
2017,270,11,6.9,287.5,4.6,-2.3,-5.1,8.1,521,-2.2,-4.1,7.3,321211
2017,270,12,6.9,287.6,6.7,-5.1,-4.7,10.5,500,1.2,-2.3,7.8,236026
2017,270,13,6.9,287.6,10.6,-8.5,-3.8,14.2,469,3.8,1.3,7,120556
2017,270,14,6.9,287.6,8.1,-3.6,1,9.6,491,3.1,-0.5,8.5,240351
2017,270,15,6.9,287.7,6.1,-0.9,5.3,9.6,540,3.9,-3,7.2,351596
2017,270,16,6.9,287.7,6.5,0.5,8.7,11.9,545,4.2,-2.9,6.2,372347
2017,270,17,6.9,287.8,8.2,3.5,6.7,12.3,589,2.9,-3.9,4.6,330445
2017,270,18,6.9,287.8,9,-3.1,5.7,12.6,627,2,-6.6,4.7,276273
2017,270,19,6.9,287.8,6,-6.2,-5.9,10.9,639,5.6,-4.3,4.9,339002
2017,270,20,6.9,287.9,9,-5.9,-1.6,11.5,618,2.9,-4.7,5,282145
2017,270,21,6.9,287.9,6.1,-4.8,-5.6,11,637,5.6,-5.8,5.6,332329
2017,270,22,6.9,288,7,-5.5,-1.6,10.6,635,3.3,-5.4,6.8,395329
2017,270,23,6.9,288,8.2,-4.9,2,10.9,615,1.9,-6.5,7.3,387853
2017,271,0,6.9,288,6.5,-8.5,0.1,11.7,620,2.6,-4.5,7.5,393137
2017,271,1,6.9,288.1,4.7,-9.2,-0.9,11.8,631,1.4,-4.1,7.3,357539
2017,271,2,6.9,288.1,5,-7.1,0.7,10.1,639,0.6,-3.6,6.2,414636
